 ,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
413,23.157895,42.0,0,40,0.026333,0.043,11,36,0.85,4.0,6,6.0,0.645833,1.1,7,13.0
414,23.157895,42.0,0,40,0.026333,0.043,11,36,0.933333,3.0,8,6.410917816436712,0.558333,1.8,6,11.680663867226555
415,23.157895,42.0,0,40,0.026333,0.043,11,36,0.933333,3.0,8,6.410917816436712,0.645833,1.1,7,13.0
416,8.666667,16.0,4,15,0.039167,0.052000000000000005,10,44,0.0,0.0,0,0.0,0.304167,0.8,4,11.680663867226555
417,8.666667,16.0,4,15,0.039167,0.052000000000000005,10,44,0.0,0.0,0,0.0,0.31666700000000003,0.4,9,5.0
418,8.666667,16.0,4,15,0.039167,0.052000000000000005,10,44,0.0,0.0,2,6.410917816436712,0.304167,0.8,4,11.680663867226555
419,8.666667,16.0,4,15,0.039167,0.052000000000000005,10,44,0.0,0.0,2,6.410917816436712,0.31666700000000003,0.4,9,5.0
420,31.166666999999997,75.0,21,73,0.030083,0.061,12,54,0.857143,5.0,23,7.0,0.733333,2.6,23,11.680663867226555
421,31.166666999999997,75.0,21,73,0.030083,0.061,12,54,0.857143,5.0,23,7.0,0.516667,1.3,23,15.0
422,31.166666999999997,75.0,21,73,0.030083,0.061,12,54,0.842857,4.3,23,6.410917816436712,0.733333,2.6,23,11.680663867226555
423,31.166666999999997,75.0,21,73,0.030083,0.061,12,54,0.842857,4.3,23,6.410917816436712,0.516667,1.3,23,15.0
424,41.153846,63.0,0,61,0.023833,0.059000000000000004,10,50,2.608696,7.0,6,10.0,1.519048,3.7,22,11.680663867226555
425,41.153846,63.0,0,61,0.023833,0.059000000000000004,10,50,2.608696,7.0,6,10.0,1.48,1.9,3,22.0
426,41.153846,63.0,0,61,0.023833,0.059000000000000004,10,50,2.7,6.0,23,6.410917816436712,1.519048,3.7,22,11.680663867226555
427,41.153846,63.0,0,61,0.023833,0.059000000000000004,10,50,2.7,6.0,23,6.410917816436712,1.48,1.9,3,22.0
428,7.625,12.0,21,11,0.031167,0.046,12,39,1.8695650000000001,8.0,3,11.0,0.9875,3.0,3,11.680663867226555
429,7.625,12.0,21,11,0.031167,0.046,12,39,1.8695650000000001,8.0,3,11.0,1.3125,2.8,3,32.0
430,7.625,12.0,21,11,0.031167,0.046,12,39,2.028571,5.6,2,6.410917816436712,0.9875,3.0,3,11.680663867226555
431,7.625,12.0,21,11,0.031167,0.046,12,39,2.028571,5.6,2,6.410917816436712,1.3125,2.8,3,32.0
432,17.708333,60.0,23,57,0.039583,0.064,12,64,0.15,2.0,23,3.0,0.516667,1.9,23,11.680663867226555
433,17.708333,60.0,23,57,0.039583,0.064,12,64,0.15,2.0,23,3.0,0.420833,0.7,23,8.0
434,17.708333,60.0,23,57,0.039583,0.064,12,64,0.2,1.0,23,6.410917816436712,0.516667,1.9,23,11.680663867226555
435,17.708333,60.0,23,57,0.039583,0.064,12,64,0.2,1.0,23,6.410917816436712,0.420833,0.7,23,8.0
436,25.083333,56.0,0,53,0.032708,0.064,9,64,1.0434780000000001,7.0,22,10.0,0.966667,3.5,23,11.680663867226555
437,25.083333,56.0,0,53,0.032708,0.064,9,64,1.0434780000000001,7.0,22,10.0,0.7625,1.6,23,18.0
438,25.083333,56.0,0,53,0.032708,0.064,9,64,1.128571,6.3,23,6.410917816436712,0.966667,3.5,23,11.680663867226555
439,25.083333,56.0,0,53,0.032708,0.064,9,64,1.128571,6.3,23,6.410917816436712,0.7625,1.6,23,18.0
440,36.5,76.0,21,74,0.026083,0.064,11,64,1.956522,8.0,21,11.0,1.2772729999999999,3.8,22,11.680663867226555
441,36.5,76.0,21,74,0.026083,0.064,11,64,1.956522,8.0,21,11.0,1.233333,2.2,1,25.0
442,36.5,76.0,21,74,0.026083,0.064,11,64,2.114286,7.6,23,6.410917816436712,1.2772729999999999,3.8,22,11.680663867226555
443,36.5,76.0,21,74,0.026083,0.064,11,64,2.114286,7.6,23,6.410917816436712,1.233333,2.2,1,25.0
444,43.125,74.0,21,72,0.025042,0.055999999999999994,10,47,2.916667,11.0,21,16.0,1.529167,4.2,21,11.680663867226555
445,43.125,74.0,21,72,0.025042,0.055999999999999994,10,47,2.916667,11.0,21,16.0,1.458333,2.6,3,30.0
446,43.125,74.0,21,72,0.025042,0.055999999999999994,10,47,2.9,10.0,23,6.410917816436712,1.529167,4.2,21,11.680663867226555
447,43.125,74.0,21,72,0.025042,0.055999999999999994,10,47,2.9,10.0,23,6.410917816436712,1.458333,2.6,3,30.0
448,41.833333,75.0,21,73,0.02575,0.059000000000000004,11,50,2.826087,11.0,22,16.0,1.45,4.5,22,11.680663867226555
449,41.833333,75.0,21,73,0.02575,0.059000000000000004,11,50,2.826087,11.0,22,16.0,1.445833,2.7,2,31.0
450,41.833333,75.0,21,73,0.02575,0.059000000000000004,11,50,2.885714,9.6,23,6.410917816436712,1.45,4.5,22,11.680663867226555
451,41.833333,75.0,21,73,0.02575,0.059000000000000004,11,50,2.885714,9.6,23,6.410917816436712,1.445833,2.7,2,31.0
452,35.304348,67.0,0,65,0.020684,0.054000000000000006,11,46,1.894737,9.0,0,13.0,1.0714290000000002,3.2,0,11.680663867226555
453,35.304348,67.0,0,65,0.020684,0.054000000000000006,11,46,1.894737,9.0,0,13.0,1.555556,2.7,2,31.0
454,35.304348,67.0,0,65,0.020684,0.054000000000000006,11,46,2.24,5.3,2,6.410917816436712,1.0714290000000002,3.2,0,11.680663867226555
455,35.304348,67.0,0,65,0.020684,0.054000000000000006,11,46,2.24,5.3,2,6.410917816436712,1.555556,2.7,2,31.0
456,26.590909000000003,42.0,23,40,0.030708,0.047,11,40,0.8888889999999999,3.0,5,4.0,0.725,1.8,5,11.680663867226555
457,26.590909000000003,42.0,23,40,0.030708,0.047,11,40,0.8888889999999999,3.0,5,4.0,0.7375,1.2,9,14.0
458,26.590909000000003,42.0,23,40,0.030708,0.047,11,40,0.866667,2.3,5,6.410917816436712,0.725,1.8,5,11.680663867226555
459,26.590909000000003,42.0,23,40,0.030708,0.047,11,40,0.866667,2.3,5,6.410917816436712,0.7375,1.2,9,14.0
460,15.458332999999998,58.0,22,55,0.045708,0.071,10,87,0.052632000000000005,1.0,8,1.0,0.491667,1.2,21,11.680663867226555
461,15.458332999999998,58.0,22,55,0.045708,0.071,10,87,0.052632000000000005,1.0,8,1.0,0.454167,0.7,23,8.0
462,15.458332999999998,58.0,22,55,0.045708,0.071,10,87,0.075,0.3,8,6.410917816436712,0.491667,1.2,21,11.680663867226555
463,15.458332999999998,58.0,22,55,0.045708,0.071,10,87,0.075,0.3,8,6.410917816436712,0.454167,0.7,23,8.0
464,25.416667,66.0,22,64,0.037625,0.073,11,93,0.777778,6.0,22,9.0,0.75,3.4,22,11.680663867226555
465,25.416667,66.0,22,64,0.037625,0.073,11,93,0.777778,6.0,22,9.0,0.658333,1.1,23,13.0
466,25.416667,66.0,22,64,0.037625,0.073,11,93,0.92,3.0,23,6.410917816436712,0.75,3.4,22,11.680663867226555
467,25.416667,66.0,22,64,0.037625,0.073,11,93,0.92,3.0,23,6.410917816436712,0.658333,1.1,23,13.0
468,3.791667,8.1,22,8,0.033417,0.07200000000000001,11,90,3.285714,9.0,6,13.0,1.266667,3.8,6,11.680663867226555
469,3.791667,8.1,22,8,0.033417,0.07200000000000001,11,90,3.285714,9.0,6,13.0,1.279167,2.1,7,24.0
470,3.791667,8.1,22,8,0.033417,0.07200000000000001,11,90,3.775,7.6,8,6.410917816436712,1.266667,3.8,6,11.680663867226555
471,3.791667,8.1,22,8,0.033417,0.07200000000000001,11,90,3.775,7.6,8,6.410917816436712,1.279167,2.1,7,24.0
472,4.4166669999999995,7.5,20,7,0.029167000000000002,0.067,10,74,2.777778,12.0,23,17.0,1.354167,4.9,23,11.680663867226555
473,4.4166669999999995,7.5,20,7,0.029167000000000002,0.067,10,74,2.777778,12.0,23,17.0,1.158333,2.0,23,23.0
474,4.4166669999999995,7.5,20,7,0.029167000000000002,0.067,10,74,2.86,8.0,23,6.410917816436712,1.354167,4.9,23,11.680663867226555
475,4.4166669999999995,7.5,20,7,0.029167000000000002,0.067,10,74,2.86,8.0,23,6.410917816436712,1.158333,2.0,23,23.0
476,3.441667,7.1,20,7,0.029082999999999998,0.062,11,58,1.9375,8.0,21,11.0,1.091667,3.2,0,11.680663867226555
477,3.441667,7.1,20,7,0.029082999999999998,0.062,11,58,1.9375,8.0,21,11.0,1.295833,2.5,1,28.0
478,3.441667,7.1,20,7,0.029082999999999998,0.062,11,58,2.05,3.3,23,6.410917816436712,1.091667,3.2,0,11.680663867226555
479,3.441667,7.1,20,7,0.029082999999999998,0.062,11,58,2.05,3.3,23,6.410917816436712,1.295833,2.5,1,28.0
480,3.236364,5.7,20,5,0.024083,0.06,11,51,0.9375,3.0,6,4.0,0.9,2.4,21,11.680663867226555
481,3.236364,5.7,20,5,0.024083,0.06,11,51,0.9375,3.0,6,4.0,0.929167,1.4,1,16.0
482,3.236364,5.7,20,5,0.024083,0.06,11,51,0.975,1.6,8,6.410917816436712,0.9,2.4,21,11.680663867226555
483,3.236364,5.7,20,5,0.024083,0.06,11,51,0.975,1.6,8,6.410917816436712,0.929167,1.4,1,16.0
484,2.45,4.6,0,4,0.021792,0.043,11,36,1.230769,4.0,5,6.0,0.783333,2.0,6,11.680663867226555
485,2.45,4.6,0,4,0.021792,0.043,11,36,1.230769,4.0,5,6.0,0.8625,1.3,7,15.0
486,2.45,4.6,0,4,0.021792,0.043,11,36,1.225,3.0,5,6.410917816436712,0.783333,2.0,6,11.680663867226555
487,2.45,4.6,0,4,0.021792,0.043,11,36,1.225,3.0,5,6.410917816436712,0.8625,1.3,7,15.0
488,1.854167,4.3,1,4,0.025792000000000002,0.046,11,39,0.8,4.0,1,6.0,0.641667,1.9,1,11.680663867226555
489,1.854167,4.3,1,4,0.025792000000000002,0.046,11,39,0.8,4.0,1,6.0,0.670833,1.2,4,14.0
490,1.854167,4.3,1,4,0.025792000000000002,0.046,11,39,0.866667,2.3,2,6.410917816436712,0.641667,1.9,1,11.680663867226555
491,1.854167,4.3,1,4,0.025792000000000002,0.046,11,39,0.866667,2.3,2,6.410917816436712,0.670833,1.2,4,14.0
492,1.554167,3.7,1,3,0.028707999999999997,0.046,10,39,0.11111099999999999,1.0,2,1.0,0.533333,1.4,2,11.680663867226555
493,1.554167,3.7,1,3,0.028707999999999997,0.046,10,39,0.11111099999999999,1.0,2,1.0,0.5625,0.9,4,10.0
494,1.554167,3.7,1,3,0.028707999999999997,0.046,10,39,0.0,0.0,5,6.410917816436712,0.533333,1.4,2,11.680663867226555
495,1.554167,3.7,1,3,0.028707999999999997,0.046,10,39,0.0,0.0,5,6.410917816436712,0.5625,0.9,4,10.0
496,1.181818,4.7,22,4,0.029222,0.055,10,47,0.4,3.0,20,4.0,0.42,0.8,6,11.680663867226555
497,1.181818,4.7,22,4,0.029222,0.055,10,47,0.4,3.0,20,4.0,0.37058800000000003,0.5,9,6.0
498,1.181818,4.7,22,4,0.029222,0.055,10,47,0.15,0.3,2,6.410917816436712,0.42,0.8,6,11.680663867226555
499,1.181818,4.7,22,4,0.029222,0.055,10,47,0.15,0.3,2,6.410917816436712,0.37058800000000003,0.5,9,6.0
500,2.729167,5.6,21,5,0.028207999999999997,0.057999999999999996,11,49,0.708333,3.0,3,4.0,0.841667,1.9,21,11.680663867226555
501,2.729167,5.6,21,5,0.028207999999999997,0.057999999999999996,11,49,0.708333,3.0,3,4.0,0.795833,1.2,6,14.0
502,2.729167,5.6,21,5,0.028207999999999997,0.057999999999999996,11,49,0.6875,2.3,5,6.410917816436712,0.841667,1.9,21,11.680663867226555
503,2.729167,5.6,21,5,0.028207999999999997,0.057999999999999996,11,49,0.6875,2.3,5,6.410917816436712,0.795833,1.2,6,14.0
504,1.383333,3.4,4,3,0.026292000000000003,0.038,10,32,0.043477999999999996,1.0,8,1.0,0.37916700000000003,0.8,5,11.680663867226555
505,1.383333,3.4,4,3,0.026292000000000003,0.038,10,32,0.043477999999999996,1.0,8,1.0,0.4875,0.8,0,9.0
506,1.383333,3.4,4,3,0.026292000000000003,0.038,10,32,0.042857,0.3,8,6.410917816436712,0.37916700000000003,0.8,5,11.680663867226555
507,1.383333,3.4,4,3,0.026292000000000003,0.038,10,32,0.042857,0.3,8,6.410917816436712,0.4875,0.8,0,9.0
508,1.270833,3.2,6,3,0.045625,0.066,9,71,0.0,0.0,0,0.0,0.443478,1.3,4,11.680663867226555
509,1.270833,3.2,6,3,0.045625,0.066,9,71,0.0,0.0,0,0.0,0.420833,0.6,6,7.0
510,1.270833,3.2,6,3,0.045625,0.066,9,71,0.0,0.0,2,6.410917816436712,0.443478,1.3,4,11.680663867226555
511,1.270833,3.2,6,3,0.045625,0.066,9,71,0.0,0.0,2,6.410917816436712,0.420833,0.6,6,7.0
512,3.7,8.3,22,8,0.035583,0.07400000000000001,11,97,1.458333,8.0,23,11.0,0.833333,3.4,23,11.680663867226555
513,3.7,8.3,22,8,0.035583,0.07400000000000001,11,97,1.458333,8.0,23,11.0,0.6,1.4,23,16.0
514,3.7,8.3,22,8,0.035583,0.07400000000000001,11,97,1.4375,4.6,23,6.410917816436712,0.833333,3.4,23,11.680663867226555
515,3.7,8.3,22,8,0.035583,0.07400000000000001,11,97,1.4375,4.6,23,6.410917816436712,0.6,1.4,23,16.0
516,5.03125,8.2,0,8,0.035457999999999996,0.076,11,101,3.166667,13.0,22,19.0,1.595833,4.9,22,11.680663867226555
517,5.03125,8.2,0,8,0.035457999999999996,0.076,11,101,3.166667,13.0,22,19.0,1.429167,2.6,3,30.0
518,5.03125,8.2,0,8,0.035457999999999996,0.076,11,101,3.15,10.0,23,6.410917816436712,1.595833,4.9,22,11.680663867226555
519,5.03125,8.2,0,8,0.035457999999999996,0.076,11,101,3.15,10.0,23,6.410917816436712,1.429167,2.6,3,30.0
520,3.458333,7.9,20,7,0.037125,0.07,10,84,2.958333,12.0,21,17.0,1.395833,5.0,21,11.680663867226555
521,3.458333,7.9,20,7,0.037125,0.07,10,84,2.958333,12.0,21,17.0,1.333333,2.8,2,32.0
522,3.458333,7.9,20,7,0.037125,0.07,10,84,2.9375,11.3,23,6.410917816436712,1.395833,5.0,21,11.680663867226555
523,3.458333,7.9,20,7,0.037125,0.07,10,84,2.9375,11.3,23,6.410917816436712,1.333333,2.8,2,32.0
524,3.425,5.4,6,5,0.030958,0.049,10,42,1.416667,8.0,6,11.0,0.895833,2.9,0,11.680663867226555
525,3.425,5.4,6,5,0.030958,0.049,10,42,1.416667,8.0,6,11.0,1.354167,2.9,1,33.0
526,3.425,5.4,6,5,0.030958,0.049,10,42,1.3875,4.3,8,6.410917816436712,0.895833,2.9,0,11.680663867226555
527,3.425,5.4,6,5,0.030958,0.049,10,42,1.3875,4.3,8,6.410917816436712,1.354167,2.9,1,33.0
528,0.8,1.9,4,1,0.046708,0.057,12,48,0.0,0.0,0,0.0,0.404167,0.8,3,11.680663867226555
529,0.8,1.9,4,1,0.046708,0.057,12,48,0.0,0.0,0,0.0,0.43333299999999997,0.6,0,7.0
530,0.8,1.9,4,1,0.046708,0.057,12,48,0.0,0.0,2,6.410917816436712,0.404167,0.8,3,11.680663867226555
531,0.8,1.9,4,1,0.046708,0.057,12,48,0.0,0.0,2,6.410917816436712,0.43333299999999997,0.6,0,7.0
532,1.7041669999999998,5.9,23,5,0.033708,0.062,11,58,0.833333,6.0,23,9.0,0.595833,1.5,23,11.680663867226555
533,1.7041669999999998,5.9,23,5,0.033708,0.062,11,58,0.833333,6.0,23,9.0,0.508333,0.8,9,9.0
534,1.7041669999999998,5.9,23,5,0.033708,0.062,11,58,0.8,2.3,23,6.410917816436712,0.595833,1.5,23,11.680663867226555
535,1.7041669999999998,5.9,23,5,0.033708,0.062,11,58,0.8,2.3,23,6.410917816436712,0.508333,0.8,9,9.0
536,4.685714,11.8,22,10,0.028625,0.053,9,45,1.909091,8.0,0,11.0,0.763636,2.9,0,11.680663867226555
537,4.685714,11.8,22,10,0.028625,0.053,9,45,1.909091,8.0,0,11.0,0.795833,1.4,5,16.0
538,4.685714,11.8,22,10,0.028625,0.053,9,45,2.2,4.0,2,6.410917816436712,0.763636,2.9,0,11.680663867226555
539,4.685714,11.8,22,10,0.028625,0.053,9,45,2.2,4.0,2,6.410917816436712,0.795833,1.4,5,16.0
540,4.1,6.6,1,6,0.037375,0.07,10,84,2.454545,8.0,23,11.0,1.15,3.7,23,11.680663867226555
541,4.1,6.6,1,6,0.037375,0.07,10,84,2.454545,8.0,23,11.0,0.975,1.8,7,20.0
542,4.1,6.6,1,6,0.037375,0.07,10,84,4.15,5.3,23,6.410917816436712,1.15,3.7,23,11.680663867226555
543,4.1,6.6,1,6,0.037375,0.07,10,84,4.15,5.3,23,6.410917816436712,0.975,1.8,7,20.0
544,2.072727,3.8,16,3,0.032292,0.055,10,47,1.791667,7.0,5,10.0,0.529167,2.2,6,11.680663867226555
545,2.072727,3.8,16,3,0.032292,0.055,10,47,1.791667,7.0,5,10.0,0.541667,1.0,9,11.0
546,2.072727,3.8,16,3,0.032292,0.055,10,47,1.7625,5.0,5,6.410917816436712,0.529167,2.2,6,11.680663867226555
547,2.072727,3.8,16,3,0.032292,0.055,10,47,1.7625,5.0,5,6.410917816436712,0.541667,1.0,9,11.0
548,2.575,5.2,5,5,0.028707999999999997,0.043,11,36,1.833333,8.0,5,11.0,0.569565,2.5,5,11.680663867226555
549,2.575,5.2,5,5,0.028707999999999997,0.043,11,36,1.833333,8.0,5,11.0,0.566667,1.1,8,13.0
550,2.575,5.2,5,5,0.028707999999999997,0.043,11,36,1.8125,6.0,5,6.410917816436712,0.569565,2.5,5,11.680663867226555
551,2.575,5.2,5,5,0.028707999999999997,0.043,11,36,1.8125,6.0,5,6.410917816436712,0.566667,1.1,8,13.0
552,2.891667,5.4,15,5,0.028417,0.05,11,42,1.045455,3.0,5,4.0,0.5125,1.4,6,11.680663867226555
553,2.891667,5.4,15,5,0.028417,0.05,11,42,1.045455,3.0,5,4.0,0.483333,0.7,6,8.0
554,2.891667,5.4,15,5,0.028417,0.05,11,42,1.0,1.6,5,6.410917816436712,0.5125,1.4,6,11.680663867226555
555,2.891667,5.4,15,5,0.028417,0.05,11,42,1.0,1.6,5,6.410917816436712,0.483333,0.7,6,8.0
556,2.725,5.9,13,5,0.034707999999999996,0.06,11,51,0.791667,2.0,13,3.0,0.45,0.8,21,11.680663867226555
557,2.725,5.9,13,5,0.034707999999999996,0.06,11,51,0.791667,2.0,13,3.0,0.466667,0.6,2,7.0
558,2.725,5.9,13,5,0.034707999999999996,0.06,11,51,0.75,2.0,17,6.410917816436712,0.45,0.8,21,11.680663867226555
559,2.725,5.9,13,5,0.034707999999999996,0.06,11,51,0.75,2.0,17,6.410917816436712,0.466667,0.6,2,7.0
560,2.3416669999999997,4.7,23,4,0.034292,0.067,10,74,1.166667,3.0,16,4.0,0.558333,1.2,3,11.680663867226555
561,2.3416669999999997,4.7,23,4,0.034292,0.067,10,74,1.166667,3.0,16,4.0,0.5375,0.9,8,10.0
562,2.3416669999999997,4.7,23,4,0.034292,0.067,10,74,1.1375,2.0,5,6.410917816436712,0.558333,1.2,3,11.680663867226555
563,2.3416669999999997,4.7,23,4,0.034292,0.067,10,74,1.1375,2.0,5,6.410917816436712,0.5375,0.9,8,10.0
564,3.769565,14.8,21,13,0.032208,0.06,11,51,3.041667,9.0,20,13.0,0.729167,1.7,5,11.680663867226555
565,3.769565,14.8,21,13,0.032208,0.06,11,51,3.041667,9.0,20,13.0,0.729167,1.4,6,16.0
566,3.769565,14.8,21,13,0.032208,0.06,11,51,3.0,5.6,5,6.410917816436712,0.729167,1.7,5,11.680663867226555
567,3.769565,14.8,21,13,0.032208,0.06,11,51,3.0,5.6,5,6.410917816436712,0.729167,1.4,6,16.0
568,3.9916669999999996,13.6,20,12,0.02775,0.048,10,41,3.416667,12.0,20,17.0,0.808333,2.1,5,11.680663867226555
569,3.9916669999999996,13.6,20,12,0.02775,0.048,10,41,3.416667,12.0,20,17.0,0.845833,1.6,6,18.0
570,3.9916669999999996,13.6,20,12,0.02775,0.048,10,41,3.3875,5.3,5,6.410917816436712,0.808333,2.1,5,11.680663867226555
571,3.9916669999999996,13.6,20,12,0.02775,0.048,10,41,3.3875,5.3,5,6.410917816436712,0.845833,1.6,6,18.0
572,2.9666669999999997,10.1,21,9,0.026333,0.052000000000000005,10,44,2.291667,9.0,21,13.0,0.520833,1.5,5,11.680663867226555
573,2.9666669999999997,10.1,21,9,0.026333,0.052000000000000005,10,44,2.291667,9.0,21,13.0,0.49583299999999997,0.8,8,9.0
574,2.9666669999999997,10.1,21,9,0.026333,0.052000000000000005,10,44,2.2625,6.3,23,6.410917816436712,0.520833,1.5,5,11.680663867226555
575,2.9666669999999997,10.1,21,9,0.026333,0.052000000000000005,10,44,2.2625,6.3,23,6.410917816436712,0.49583299999999997,0.8,8,9.0
576,38.5,106.0,22,102,0.019916999999999997,0.040999999999999995,10,35,2.25,5.0,5,7.0,0.5954550000000001,1.8,6,11.680663867226555
577,38.5,106.0,22,102,0.019916999999999997,0.040999999999999995,10,35,2.25,5.0,5,7.0,0.6,0.9,6,10.0
578,38.5,106.0,22,102,0.019916999999999997,0.040999999999999995,10,35,2.2125,4.0,5,6.410917816436712,0.5954550000000001,1.8,6,11.680663867226555
579,38.5,106.0,22,102,0.019916999999999997,0.040999999999999995,10,35,2.2125,4.0,5,6.410917816436712,0.6,0.9,6,10.0
580,29.375,43.0,21,41,0.021041999999999998,0.042,11,36,1.272727,3.0,5,4.0,0.5625,1.2,5,11.680663867226555
581,29.375,43.0,21,41,0.021041999999999998,0.042,11,36,1.272727,3.0,5,4.0,0.5625,0.8,6,9.0
582,29.375,43.0,21,41,0.021041999999999998,0.042,11,36,1.3,2.3,5,6.410917816436712,0.5625,1.2,5,11.680663867226555
583,29.375,43.0,21,41,0.021041999999999998,0.042,11,36,1.3,2.3,5,6.410917816436712,0.5625,0.8,6,9.0
584,38.5,116.0,22,104,0.023083000000000003,0.045,11,38,2.375,11.0,22,16.0,0.816667,2.3,5,11.680663867226555
585,38.5,116.0,22,104,0.023083000000000003,0.045,11,38,2.375,11.0,22,16.0,0.795833,1.5,6,17.0
586,38.5,116.0,22,104,0.023083000000000003,0.045,11,38,2.35,7.0,23,6.410917816436712,0.816667,2.3,5,11.680663867226555
587,38.5,116.0,22,104,0.023083000000000003,0.045,11,38,2.35,7.0,23,6.410917816436712,0.795833,1.5,6,17.0
588,33.833333,80.0,21,79,0.028167,0.057,11,48,1.625,8.0,23,11.0,0.904167,3.0,1,11.680663867226555
589,33.833333,80.0,21,79,0.028167,0.057,11,48,1.625,8.0,23,11.0,0.8125,1.6,3,18.0
590,33.833333,80.0,21,79,0.028167,0.057,11,48,1.5875,4.6,2,6.410917816436712,0.904167,3.0,1,11.680663867226555
591,33.833333,80.0,21,79,0.028167,0.057,11,48,1.5875,4.6,2,6.410917816436712,0.8125,1.6,3,18.0
592,44.285714,84.0,22,83,0.031083,0.064,11,64,2.181818,8.0,0,11.0,0.9260870000000001,3.5,0,11.680663867226555
593,44.285714,84.0,22,83,0.031083,0.064,11,64,2.181818,8.0,0,11.0,1.041667,2.0,2,23.0
594,44.285714,84.0,22,83,0.031083,0.064,11,64,2.157143,5.6,2,6.410917816436712,0.9260870000000001,3.5,0,11.680663867226555
595,44.285714,84.0,22,83,0.031083,0.064,11,64,2.157143,5.6,2,6.410917816436712,1.041667,2.0,2,23.0
596,39.227273,66.0,1,64,0.033083,0.069,10,80,2.318182,10.0,23,14.0,0.804167,2.1,23,11.680663867226555
597,39.227273,66.0,1,64,0.033083,0.069,10,80,2.318182,10.0,23,14.0,0.725,1.1,2,13.0
598,39.227273,66.0,1,64,0.033083,0.069,10,80,2.342857,5.6,23,6.410917816436712,0.804167,2.1,23,11.680663867226555
599,39.227273,66.0,1,64,0.033083,0.069,10,80,2.342857,5.6,23,6.410917816436712,0.725,1.1,2,13.0
600,34.791667,62.0,0,60,0.031917,0.054000000000000006,11,46,2.083333,8.0,1,11.0,0.741667,2.9,1,11.680663867226555
601,34.791667,62.0,0,60,0.031917,0.054000000000000006,11,46,2.083333,8.0,1,11.0,0.908333,1.7,4,19.0
602,34.791667,62.0,0,60,0.031917,0.054000000000000006,11,46,2.0625,5.6,2,6.410917816436712,0.741667,2.9,1,11.680663867226555
603,34.791667,62.0,0,60,0.031917,0.054000000000000006,11,46,2.0625,5.6,2,6.410917816436712,0.908333,1.7,4,19.0
604,22.571429000000002,54.0,23,51,0.029207999999999998,0.032,3,27,0.916667,3.0,23,4.0,0.28181799999999996,0.5,1,11.680663867226555
605,22.571429000000002,54.0,23,51,0.029207999999999998,0.032,3,27,0.916667,3.0,23,4.0,0.2875,0.4,2,5.0
606,22.571429000000002,54.0,23,51,0.029207999999999998,0.032,3,27,0.875,1.6,11,6.410917816436712,0.28181799999999996,0.5,1,11.680663867226555
607,22.571429000000002,54.0,23,51,0.029207999999999998,0.032,3,27,0.875,1.6,11,6.410917816436712,0.2875,0.4,2,5.0
608,22.958333,55.0,23,52,0.028875,0.047,11,40,0.333333,1.0,0,1.0,0.35,0.6,20,11.680663867226555
609,22.958333,55.0,23,52,0.028875,0.047,11,40,0.333333,1.0,0,1.0,0.30833299999999997,0.5,23,6.0
610,22.958333,55.0,23,52,0.028875,0.047,11,40,0.36,0.6,2,6.410917816436712,0.35,0.6,20,11.680663867226555
611,22.958333,55.0,23,52,0.028875,0.047,11,40,0.36,0.6,2,6.410917816436712,0.30833299999999997,0.5,23,6.0
612,30.125,54.0,23,51,0.028042,0.053,11,45,0.652174,2.0,1,3.0,0.5217390000000001,1.2,2,11.680663867226555
613,30.125,54.0,23,51,0.028042,0.053,11,45,0.652174,2.0,1,3.0,0.479167,0.8,3,9.0
614,30.125,54.0,23,51,0.028042,0.053,11,45,0.685714,1.3,2,6.410917816436712,0.5217390000000001,1.2,2,11.680663867226555
615,30.125,54.0,23,51,0.028042,0.053,11,45,0.685714,1.3,2,6.410917816436712,0.479167,0.8,3,9.0
616,29.291666999999997,66.0,1,64,0.034917000000000004,0.059000000000000004,11,50,1.083333,5.0,1,7.0,0.633333,2.4,3,11.680663867226555
617,29.291666999999997,66.0,1,64,0.034917000000000004,0.059000000000000004,11,50,1.083333,5.0,1,7.0,0.691667,1.5,4,17.0
618,29.291666999999997,66.0,1,64,0.034917000000000004,0.059000000000000004,11,50,1.05,3.6,5,6.410917816436712,0.633333,2.4,3,11.680663867226555
619,29.291666999999997,66.0,1,64,0.034917000000000004,0.059000000000000004,11,50,1.05,3.6,5,6.410917816436712,0.691667,1.5,4,17.0
620,35.7,70.0,22,68,0.025417,0.052000000000000005,10,44,1.708333,9.0,23,13.0,0.49583299999999997,1.5,5,11.680663867226555
621,35.7,70.0,22,68,0.025417,0.052000000000000005,10,44,1.708333,9.0,23,13.0,0.5125,1.0,10,11.0
622,35.7,70.0,22,68,0.025417,0.052000000000000005,10,44,1.675,5.3,23,6.410917816436712,0.49583299999999997,1.5,5,11.680663867226555
623,35.7,70.0,22,68,0.025417,0.052000000000000005,10,44,1.675,5.3,23,6.410917816436712,0.5125,1.0,10,11.0
624,34.875,60.0,8,57,0.0275,0.054000000000000006,11,46,2.083333,5.0,6,7.0,0.579167,1.5,0,11.680663867226555
625,34.875,60.0,8,57,0.0275,0.054000000000000006,11,46,2.083333,5.0,6,7.0,0.595833,1.1,6,13.0
